url,Question,Answer
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%AD%E0%B8%A7%E0%B8%B1%E0%B8%A2%E0%B8%A7%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A8/1053,ลิ้นเป็นฝ้า เพดานปากบางส่วนมีสีขาว เป็นเริมที่อวัยวะเพศ ไม่หายสักที ไม่ทราบว่าเป็นโรคอะไรครับ,สวัสดีครับ อาการฝ้าขาวที่ลิ้นและเพดานปาก หากเป็นฝ้าหนาแปรงไม่ออก มักเกิดจากเชื้อราครับ ซึ่งโดยปกติคนเราจะเกิดการติดเชื้อของเชื้อราเมื่อมีภูมิคุ้มกันต่ำลง ร่วมกับประวัติเริมอวัยวะเพศที่เป็นๆหายๆ แสดงว่าคนไข้น่าจะมีปัญหาเรื่องภูมิคุ้มกันครับ หมอแนะนำให้ไปตรวจเลือดหาการติดเชื้อเอชไอวีเพิ่มเติมที่โรงพยาบาลหรือคลินิกก็ได้ เพื่อหาสาเหตุต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B9%84%E0%B8%82%E0%B9%89%E0%B9%80%E0%B8%89%E0%B8%B5%E0%B8%A2%E0%B8%9A%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%99%20%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A2%E0%B8%B1%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%81%E0%B8%99%E0%B9%88%E0%B8%8A%E0%B8%B1%E0%B8%94/779,สวัสดีค่ะ พอดีคุณย่าอายุ 63 ปี มีโรคประจำตัวเบาหวาน ความดันโลหิคสูง ไต ไขมัน และตอนนี้แม่พึ่งออกจากโรพยาบาล +-ได้ไม่เกิน 3 วีค หลังจากให้ยาฆ่าเชื้อครบโดสจากการติดเชื้อในกระแสเลือด ออกจากรพ. 2-3 วันแรก ลำไส้ติดเชื้อ กินอะไรก็ถ่ายหลังจากกินเสร็จเลย ได้ไปโรงพยาบาลคุณหมอได้ให้ยาฆ่าเชื้อมากินจนอาการถ่ายหายไปแล้ว และปัจจุบัน 3-4 วันมานี้ย่าเป็นไข้ช่วงกลางคืนค่ะ ตั้งแต่ 15:00-ช่วงเช้าของอีกวันเลย ไข้ต่ำ ๆ พยายามเข็นให้ไปโรงพยาบาลแล้วแต่ไม่ยอมไป อยากทราบว่าอาการดังกล่าวควรไปโรงพยาบาลให้เร็วที่สุดไหมคะ พอดีเป็นหลาน ยังขับรถไม่เป็นค่ะ,อาการไข้อย่างเดียว อาจจะไม่ได้อันตรายมากครับ อยากให้โฟกัสกับเรื่องความสามารถในการทานอาหาร ความรู้สติว่าเป็นปกติหรือไม่ เช่นคุยกันรู้เรื่องแจ่มใสเหมือนเดิมไหมมากกว่าครับ ถ้ามีแต่ไข้อย่างเดียวแนะนำให้ทานยาลดไข้และพักผ่อนจะดีกว่าครับ หรือถ้ามีอาการร่วมอื่นๆนอกเหนือจากไข้เช่น เหนื่อย ไอ ปวดท้อง ก็แนะนำให้ไปรพ.ครับ
https://www.agnoshealth.com/forums/%E0%B9%84%E0%B8%82%E0%B9%89%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94/630,สวัสดีค่ะคุณหมอ คือแฟนหนูชอบเลือดกำเดาไหลค่ะ แบบไหลบ่อยมาก ไหลทุกเดือนและทุกฤดูการค่ะ แต่ช่วงหน้าร้อนจะไหลบ่อยสุด ( ช่วงหน้าร้อนพอเข้าใจค่ะ ) แต่มันไหลหลายครั้งต่อวันจนหนูวิตกกังวลแทนแฟนว่าแฟนจะเป็นอะไรไหมน่ะค่ะ ขอโทษที่วิตกกังวลแทนพ่อแม่แฟน และแฟนนะคะ คือมันอดไม่ได้จริง ๆ  ( พ่อแม่แฟนไม่ได้พาไปหาหมอนะคะ + แฟนไปเองไม่ได้ค่ะ ) แบบนี้อันตรายมากไหมคะคุณหมอ ขอบคุณสำหรับคำตอบล่วงหน้านะคะ / / ทำแบบวินิจฉัยโรคจาก Ai แล้วมันได้โรคนี้น่ะค่ะ ไม่รู้จะเกี่ยวหรือไม่,สวัสดีครับ อาการเลือดกำเดาไหลบ่อยๆ หลายครั้งต่อวัน หรือเลือดไหลหยุดยาก เป็นอาการแสดงของโรคที่อันตรายได้ครับ อาจมีหลอดเลือดโป่งพองผิดปกติในโพรงจมูก หรือเนื้องอกโพรงจมูกได้ หมอแนะนำให้ไปตรวจกับแพทย์หูคอจมูกเพิ่มเติม เพื่อส่องกล้องหาสาเหตุของเลือดกำเดาไหลครับ
https://www.agnoshealth.com/forums/%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87/631,จากอาการข้างต้น ควรทำอย่างไรคะ พอไปพบแพทย์ บอกถึงอาการชาที่ใบหน้าและแขน ให้พาราและวิตามินบีมากินค่ะ อาการปวดหัวกำเริบมากขึ้น,อาการชาและอ่อนแรงครึ่งซีก เป็นอาการแสดงของโรคหลอดเลือดสมอง ควรได้รับการตรวจเอกซเรย์คอมพิวเตอร์สมองและให้การรักษาเร่งด่วนครับ อย่างไรก็ตาม โอกาสเกิดโรคนี้ค่อนข้างน้อยมากในคนอายุน้อย ไม่มีโรคประจำตัว ไม่มีความดันโลหิตสูง อาการไม่ได้คงอยู่ตลอดเวลา และตรวจร่างกายผลปกติครับ จากประวัติคนไข้ หมอคิดว่ามีโอกาสเกิดจากภาวะกล้ามเนื้อต้นคออักเสบเรื้อรัง ทำให้มีอาการชาไปที่แขนเป็นๆหายๆได้ การรักษาจะเป็นการทานยาคลายกล้ามเนื้อ ยาแก้อักเสบ และทำการยืดกล้ามเนื้อครับ หรือหากอาการชาอ่อนแรงสัมพันธ์กับการปวดศีรษะทุกครั้ง อาจเกิดจากโรคไมเกรนก็ได้ อย่างไรก็ตามหากไม่สบายใจ หมอแนะนำไปตรวจเพิ่มเติมกับแพทย์เฉพาะทางระบบประสาทและสมอง เพื่อหาสาเหคุที่แน่ชัดได้ครับ
https://www.agnoshealth.com/forums/%E0%B8%AD%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B8%B0%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A/327,มีเม็ดเหมือนสิวตรงอัณฑะข้างซ้ายบีบออกมาแล้วเป็นสิวหรือหนองผสมเลือด ตอนนี้ มีอาการเต่งตึงเป็นก้อนเหมือนก้อนฝี สามารถหายากอนบรรเทาอาการได้ใหมครับ,อาการคนไข้น่าจะเกิดจากผิวหนังอักเสบติดเชื้อ การรักษาเบื้องต้นหมอแนะนำทานยาฆ่าเชื้อ เช่น dicloxacillin ร่วมกับยาทาฆ่าเชื้อ เช่น clindamycin นาน 5-7 วัน หากอาการไม่ดีขึ้น หรือแย่ลง แนะนำให้ไปตรวจเพิ่มเติมที่โรงพยาบาลหรือคลินิกต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B9%83%E0%B8%99%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%94/55,มีอาการคัน ตกขาวผิดปกติบางทีก็ไหลเป็นน้ำค่ะส่วนเรื่องกลิ่นก็ปกติดีตกขาวมีลักษณะเป็นก้อนคล้ายทิชชูเปียกหรือนมบูดมีสีลักษณะขาวปนเหลืองค่ะ กังวนมาก,จากลักษณะตกขาวที่บอกมา ยังบอกได้ยากว่าเป็นการติดเชื้อในช่องคลอดจากเชื้อโรคตัวใดนะครับ เนื่องจากยารักษาจะแตกต่างกันไปตามชนิดของเชื้อโรค แนะนำว่าไปตรวจกับคุณหมอนรีเวชที่รพ.ก่อน ดีกว่าทานยาเองซึ่งอาจจะไม่ตรงกับเชื่อโรคที่ติดครับ ปล. ระหว่างนี้ควรงดมีเพศสัมพันธ์ไปก่อนจนกว่าจะหายดีครับ
https://www.agnoshealth.com/forums/%E0%B8%A0%E0%B8%B2%E0%B8%A7%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%9C%E0%B8%B4%E0%B8%94%E0%B8%9B%E0%B8%81%E0%B8%95%E0%B8%B4/255,เมื่อวันก่อนเครียดร้องไห้ คิดมากฟุ้นซ่าน นอนไม่หลับ ร้องไห้ทั้งวันทั้งคืน อยู่3วัน พอมาวันนี้หายเอง จะเป็นแบบนี้ตลอด ทุก1-2 เดือน อาการแบบนี้คืออะไรเหรอค่ะ ต้องพบจิตแพทย์มั้ย ส่วนใหญ่อยู่ๆก็รู้สึกเศร้า เสียใจ ไม่อยากเจอใคร พอผ่านไปสัก2-3 วันก็จะหายเองตลอด,สวัสดีครับ การมีอารมณ์เศร้าที่เกิดขึ้นเป็นครั้งคราวนั้นอาจเกิดได้จากหลายสาเหตุครับ เช่น - อารมณ์ที่เปลี่ยนแปลงไปตามความเครียดที่เข้ามา ในกรณีนี้ทุกๆครั้งที่มีอารมณ์เศร้าจะต้องมีเรื่องที่มากรเตุ้นชัดเจน - อารมณ์เศร้าจากการมีประจำเดือน ในกรณีนี้อารมณ์เศร้ามักเกิดขึ้นในช่วงก่อนมีประจำเดือน และจะกลับมาดีขึ้นเมื่อประจำเดือนมา - โรคซึมเศร้า อารมณ์เศร้ามักจะเป็นต่อเนื่องนานมากกว่า 2 สัปดาห์ และอาจไม่ได้มีสาเหตุที่กระตุ้นชัดเจนแบบใน 2 กรณีแรก ถ้าหากช่วงที่ผ่านมามีอารมณ์เศร้าจนผิดสังเกตอยู่บ่อยๆ หมอก็แนะนำให้ลองไปพบจิตแพทย์เพื่อช่วยประเมินหาสาเหตุได้ครับ
https://www.agnoshealth.com/forums/%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B8%AE%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%A1%E0%B8%99%E0%B9%84%E0%B8%97%E0%B8%A3%E0%B8%AD%E0%B8%A2%E0%B8%94%E0%B9%8C%E0%B8%95%E0%B9%88%E0%B8%B3/382,ตอนนี้ขาดประจำเดือน เกือบ 3 เดือนแล้ว สาเหตุเกิดจากอะไรได้บ้างคะ,อาการขาดประจำเดือนมีสาเหตุได้หลากหลายมากครับ โดยส่วนใหญ่มักสัมพันธ์กับความเครียด การออกกำลังกายหนัก พักผ่อนไม่เพียงพอ หรือภาวะอ้วน จะทำให้ระดับฮอร์โมนแปรปรวนและประจำเดือนขาดไปได้ นอกเหนือจากปัจจัยเหล่านี้ก็จะมีภาวะไทรอยด์ต่ำ และภาวะถุงน้ำรังไข่ ที่ทำให้เกิดปัญหาประจำเดือนขาดได้ ซึ่งต้องทำการตรวจเลือดและอัลตร้าซาวด์รังไข่เพิ่มเติมเพื่อทำการวินิจฉัยต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B8%84%E0%B8%AD%E0%B8%AB%E0%B8%AD%E0%B8%A2%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A/345,หมอคะ หนูมีอาการปากแห้งมากค่ะ น้ำลายเหนียว ก่อนหน้านี้ประมาณ1อาทิตย์ หนูใข้เสียงเยอะจนเสียงแหบ เจ็บคอหลายวันค่ะ แล้วเป็นไข้เพิ่งหาย ตอนนี้เหมือนมีอะไรเหนียวๆในลำคอ คันคอนิดหน่อย อยากไอ ไม่มีน้ำมูก ปากแห้ง น้ำลายเหนียวค่ะ เกี่ยวกับเบาหวานไหมคะ ไม่กระหายน้ำ ฉี่ปกติ ทานน้ำ2ลิตรค่ะปกติ แต่วันนี้ทานแค่1.5ลิตรค่ะ,อาการที่กล่าวมา ไม่น่าเกี่ยวกับเบาหวานนะครับ อาการคอแห้ง คันคอที่เป็นอยู่เข้าได้กับอาการคอหอยอักเสบมากกว่าครับ แนะนำให้หายาพ่นคอมาใช้ ร่วมกับอมลูกอมเพื่อเพิ่มความชุ่มชิื้นให้ลำคอครับ ที่ดื่มน้ำวันละ 1.5-2 ลิตรต่อวัน ดีอยู่แล้วครับ เป็นปริมาณที่เหมาะสมแล้วครับ
https://www.agnoshealth.com/forums/%E0%B8%84%E0%B8%AD%E0%B8%AB%E0%B8%AD%E0%B8%A2%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A/252,กินข้าวเย็นแล้วรู้สึกไม่สบายตัวพอตกกลางคืนมีไข้ขึ้น วันถัดมามีอาการเจ็บคอเข้ามากลืนน้ำแล้วเจ็บ เบื่ออาหาร ตอนนี้ไม่มีไข้แล้วแต่ยังมีอาการเจ็บคอทั้งในลำคอและจับจากด้านนอกอยู่และมีเสมหะ ควรซื้ยาอะไรมาทานครับตอนนี้มีแค่ยาอมแก้เจ็บคอเท่านั้น,"อาการเจ็บคอสามารถรักษาด้วยยาแก้อักเสบ เช่น Ibuprofen, Naproxen หรือยาแก้ปวด เช่น Paracetamol ก็ช่วยบรรเทาอาการได้ครับ นอกจากนั้นก็จะมีสเปรย์พ่นคอหรือยาอมแก้เจ็บคอต่างๆที่มีส่วนผสมของยาชาก็จะช่วยให้อาการทุเลาลงได้ดีครับ"
https://www.agnoshealth.com/forums/%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%94/163,ปวดหัวบ่อยๆ เสี่ยงเป็นโรคอะไรไหมคะ,อาการปวดศีรษะทั่วๆ ตื้อๆ มักเกิดจากความเครียดการพักผ่อนไม่เพียงพอ หรือการตึงตัวของกล้ามเนื้อรอบศีรษะและลำคอ เบื้องต้นแนะนำให้ยืดกล้ามเนื้อบริเวณต้นคอ ร่วมกับปรับหมอนและท่าทางการนอนให้เหมาะสม กำจัดปัจจัยกระตุ้นให้เกิดอาการ เช่น ความเครียด การพักผ่อนไม่เพียงพอ หากอาการปวดรบกวนการเรียนหรือการทำงานสามารถทานยาแก้ปวด เช่น Paracetamol หรือ Ibuprofen เป็นครั้งคราวได้ ในกรณีที้่มีอาการปวดรุนแรงมาก มีอาเจียนพุ่งร่วมด้วย มีไข้สูง หรือแขนขาอ่อนแรงทรงตัวลำบาก อาจเกิดจากโรคอันตรายอื่นๆได้ เช่น เยื่อหุ้มสมองอักเสบหรือเนื้องอกในสมอง ควรปรึกษาแพทย์ที่โรงพยาบาลเพิ่มเติมต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B9%81%E0%B8%9C%E0%B8%A5%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%82%E0%B8%AD%E0%B8%9A%E0%B8%97%E0%B8%A7%E0%B8%B2%E0%B8%A3%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81/1752,มีอาการถ่ายเป็นสีปกติแต่มีเลือดหยดเยอะและมีเลือดติดอุจจาระนิดหน่อย ถ่ายแข็งมีอาการแสบท้องนิดหน่อย ตอนถ่ายมีอาการเหมือนอะไรบาดที่รูทวาร ถ่ายเสร็จมีอาการแสบ ปวดตุบๆที่ก้น,มีโอกาสเป็นทั้งแผลที่ขอบทวารหนักและริดสีดวงทวารครับ เบื้องต้นถ้าเลือดไม่ได้ออกตลอด ไม่ได้ปวดเยอะสามารถรักษาเองโดยการทานแก้ปวดไปก่อนได้ครับ การปฎิบัติตัวที่แนะนำคือพยายามทำให้ไม่มีอาการท้องผูก เพราะสามารถทำให้อาการของโรครุนแรงขึ้นได้ครับ ถ้าไม่มีการเบ่งถ่ายอุจจาระและไม่มีท้องผูกส่วนใหญ่อาการจะดีขึ้นได้เองครับ
https://www.agnoshealth.com/forums/%E0%B9%84%E0%B8%82%E0%B9%89%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94/219,มีไข้ ไอมีเสมหะ น้ำมูกใส เป็นหวัดหรือป่าวคะ,อาการคนไข้น่าจะเกิดจากไข้หวัดครับ สามารถซื้อยารักษาเองได้ เช่น ยาแก้ไอละลายเสมหะ Bromhexine หรือ Carbocysteine ยาลดน้ำมูก Nasotap เป็นต้น และควรดื่มน้ำเยอะๆ พักผ่อนให้เพียงพอ อาการจะค่อยๆดีขึ้นเองใน 2-3 วันครับ อย่างไรก็ตามหมอแนะนำให้ลองซื้อที่ตรวจโควิดด้วยตัวเอง (ATK) มาลองตรวจก่อนเพื่อให้มั่นใจว่าไม่ใช่โควิดครับ
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B9%89%E0%B8%B2/254,เวลามีคนพูดอะไรบางทีก็ร้องไห้ จนคนอื่นคิดว่าเรียกร้องความสนใจ ควรไปพบแพทย์ไหมคะ,สวัสดีครับ ถ้าหากหลังลองทำแบบคัดกรองเบื้องต้นแล้วความเสี่ยงต่อการเป็นโรคซึมเศร้า หมอก็แนะนำว่าควรไปพบจิตแพทย์เพื่อตรวจประเมินยืนยันอีกครั้งก่อน เพื่อที่จะได้มีการรักษาที่เหมาะสมครับ โดยปกติแล้วโรคซึมเศร้าจะไม่ใช่อารมณ์ที่หายได้เองแบบอารมณ์เศร้าตามปกติเนื่องจากเป็นอารมณ์เศร้าที่เกิดจากการทำงานของสารเคมีในสมองที่ผิดปกติไปจากเดิม ทำให้จำเป็นต้องใช้ยาช่วยในการรักษาครับ และการมีอารมณ์ที่ผิดปกติในลักษณะนี้ก็ไม่ใช่การเรียกร้องความสนใจครับ
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0/272,จู่ๆก็เวียนศีรษะ และปวดศีรษะหลังด้านล่าง เป็นอะไรไหมคะ ปกติแฟนเป็นคนพักผ่อนน้อย นอนไม่ได้เต็มเวลา  นอนดึกตอนเช้าทุกวันค่ะ,อาการมึนเวียนศีรษะ ร่วมกับปวดท้ายทอยหรือต้นคอ มักมีสาเหตุจากกล้ามเนื้อต้นคออักเสบเรื้อรัง หรือ office syndrome ครับ การรักษาหลักจะเป็นการทานยาแก้อักเสบ เช่น ibuprofen ร่วมกับยาคลายกล้ามเนื้อ เช่น Tolperisone และทำการยืดกล้ามเนื้อต้นคอ นอนพักผ่อนให้เพียงพอ ดื่มน้ำมากๆ อาการจะค่อยๆดีขึ้นได้ครับ อย่างไรก็ตาม ควรสังเกตอาการตนเองเพิ่มเติม หากมีอาการบ้านหมุน เห็นภาพซ้อน เดินเซ หรือมีแขนขาอ่อนแรง พูดไม่ชัด อาการเหล่านี้เป็นสัญญานอันตรายว่าอาจมีความผิดปกติในสมองร่วมด้วย ควรรีบไปพบแพทย์เพื่อตรวจเพิ่มเติมโดยเร็วต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B9%81%E0%B8%9C%E0%B8%A5%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99/61,คู่นอน เพศชาย มีแผลที่หนังหุ้ม ไม่ใช่ปลายหัวอวัยวะเพศ เป็นเหมือนแผลลึกนิดหน่อยคล้ายกากบาทไม่มีหนอง เจ็บแสบ จนมีเพศสัมพันธ์ไม่ได้ แผลยังนิ่มอยู่ พักผ่อนเพียงพอ ไม่เครียด ขณะมีเพศสัมพันธ์ไม่แห้ง ไม่เจ็บ มาเป็นหลังมีเพศสัมพันธ์หลายวันแล้ว ไม่แน่ใจว่าเป็นอะไรคะ,สงสัยเป็นแผลริมอ่อนตามที่ประเมินได้เลยครับ ควรทานยาฆ่าเชื้อรักษาต่อเนืองทั้งผู้ป่วยและคู่นอน และงดมีเพศสัมพันธ์จนกว่าจะหายดีครับ
https://www.agnoshealth.com/forums/%E0%B8%AD%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B4%E0%B8%A8%E0%B8%8B%E0%B8%B4%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A3%E0%B8%A1/80,สวัสดีครับ นอกจากอาการข้างต้น เวลาขยับหัวไหล่จะมีเสียงกึกๆออกมาด้วยครับเกิดจากอะไรครับ น่ากังวลไหมครับอาการนี้เริ่มชัดเจนพร้อมๆกับอาการปวดไหล่ เมื่อก่อนไม่มีเสียงชัดเจนขนาดนี้ครับ,อาจเป็นเสียงของกระดูกหรือเส้นเอ็นได้ครับ ถ้าเป็นต่อเนื่องร่วมกับมีอาการปวดมากขึ้นเรื่อยๆ ควรปรึกษาหมอกระดูกที่รพ.ดูนะครับ แต่เบื้องต้นสามารถลองทานยาแก้ปวด เพื่อบรรเทาอาการปวดร่วมกับการพักการใช้งานหนักก่อนได้ครับ
https://www.agnoshealth.com/forums/%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B9%83%E0%B8%99%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%94/1157,ขึ้นตรงอวัยวะเพศเป็นแผลริมอ่อนสามารถหายเงขึ้นตรงอวัยวะเพศเป็นแผลริมอ่อนสามารถหายเองได้มั้ยคะ,ส่วนใหญ่แล้ว ถ้าเป็นแผลริมอ่อน หรือติดเชื้อในช่องคลอดจะไม่หายเองครับ แนะนำพบหมอนรีเวช เพื่อยืนยันตัวเชื้อโรคเพื่อที่จะได้รับยาที่เหมาะสมครับ
https://www.agnoshealth.com/forums/%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%99/1076,รักษาแพงไหมครับ ?,การรักษาหลักของโรคหนองในจะเป็นการทานยาฆ่าเชื้อ Azithromycin 1 g คู่กับยา Doxycycline นาน7วัน สามารถซื้อยาทานจากร้านขายยาได้ ราคายาประมาณ 500-1000 บาท ขึ้นอยู่กับร้านครับ หรือถ้าไปรักษาตามสิทธิ30บาท ที่โรงพยาบาลตามสิทธิก็สามารถรับการรักษาได้ฟรีครับ สามารถเช็คสิทธิการรักษาได้ที่ลิ้งค์นี้ https://eservices.nhso.go.th/eServices/mobile/login.xhtml
https://www.agnoshealth.com/forums/%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%93%E0%B8%84%E0%B8%AD%20%E0%B8%9A%E0%B9%88%E0%B8%B2%20%E0%B9%84%E0%B8%AB%E0%B8%A5%E0%B9%88/587,ปวดคอไหล่หลังลามขึ้นหัวค่ะ ปกติเคยปวดบริเวณ3ตำแหน่งหลายครั้ง ถ้าปวดบ่คอเมื่อไหร่มักจะลามขึ้นหัวตลอด ลามไปปวดแขนปวดน่องปวดข้อบ้างค่ะ แต่กรณีนี้คือฝึกยืดตัวตรงปกติจะทำหลังค่อมเลยเจ็บขึ้นมาอยากรู้ว่าเกี่ยวกับอะไรคะทำไมถึงลามปวดหัว,"อาการปวดคอบ่าไหล่ร้าวขึ้นศีรษะเป็นอาการของภาวะกล้ามเนื้ออักเสบเรื้อรัง myofascial pain syndrome ซึ่งเป็นหนึ่งในออฟฟิศซินโดรมครับ การรักษษหลักจะเป็นการทานยาแก้อักเสบ เช่น ibuprofen, celecoxib ร่วมกับยาคลายกล้ามเนื้อ เช่น Tolperisone และปรับพฤติกรรมท่าทางทำงานที่ไม่ถูกต้อง ร่วมกับการออกกำลังกายและยืดกล้ามเนื้อ ก็จะทำให้อาการหายได้ครับ"
https://www.agnoshealth.com/forums/%E0%B8%AD%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B4%E0%B8%A8%E0%B8%8B%E0%B8%B4%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A3%E0%B8%A1/464,ปวดบริเวนหลังครับเหนือก้นขึ้นมาเล็กน้อย ตอนนอนไม่มีปัญหาแต่เวลาลุกไม่สามารถลุกตรงๆได้ หรืออกกำลังที่ใช้การงอตัวได้ ได้ยาประเภทคลายกล้ามเนื้อมา แต่กลางวันต้องไปทำงานทำให้ไม่สามารถกินยาตามแพทย์สั่งได้เพราะจะทำให้ง่วงมาก กินยาไม่ครบ เช้า กลางวัน กินเย็นอย่างเดียวได้ไหมครับ นี้คืออาการออฟฟิศซินโดรมใช่ไหมครับ,อาการของคนไข้เป็นอาการของกล้ามเนื้ออักเสบครับ ซึ่งถ้าหากเป็นๆหายๆเรื้อรัง และสัมพันธ์กับลักษณะการทำงานที่ไม่เหมาะสมก็จะเรียกว่าออฟฟิศซินโดรมได้ครับ การรักษาหลักจะเป็นการทานยา ร่วมกับการยืดกล้ามเนื้อและปรับพฤติกรรมที่ทำให้เกิดอาการครับ ยาที่ทานหลักคือ ยาแก้อักเสบ เช่น ibuprofen ยาคลายกล้ามเนื้อ เช่น Tolperisone และยาทาคลายกล้ามเนื้อ เช่น Analgesic cream ครับ อีกส่วนที่สำคัญคือการยืดกล้ามเนื้อหลังและออกกำลังกายหลัง ซึ่งมีหลายท่า สามารถหาข้อมูลเพิ่มเติมได้ในอินเตอร์เนตครับ และสำคัญที่สุดคือต้องปรับท่าทางการทำงาน ไม่นั่งหลังค่อม ไม่นั่งทำงานท่าเดิมนานๆ ต้องมีการเปลี่ยนอิริยาบถทุกชั่วโมง ปรับเก้าอี้และโต๊ะทำงานให้ได้ระดับที่เหมาะสม ก็จะทำให้อาการค่อยๆดีขึ้นได้ครับ การรักษาเสริมอื่นๆ เช่น การทำกายภาพบำบัด สามารถปรึกษาเพิ่มเติมที่คลินิกหรือโรงพยาบาลได้ครับ
